fecha,cliente_id,producto_id,precio,costo,canal,region,descuento,ingreso,ganancia,nombre,apellido,nombre_completo,email,nombre_producto,categoria,margen_pct,ticket_cliente,mes,anio,segmento_cliente
2024-06-17 11:00:00,1596,P009,67.03019030251892,37.71602662849166,App móvil,Norte,0.0551727582097638,63.33194982020358,25.61592319171192,Esparta,Villalpando,Esparta Villalpando,jose-mariamaldonado@example.net,Lámpara Pro,Hogar,0.4044707807739114,1597.4854938419664,6,2024,Bajo
2024-06-17 12:00:00,1934,P005,1017.2017298894444,797.7729548588252,Web,Norte,0.1621409254839163,852.2717000013291,54.498745142503935,Israel,Montero,Israel Montero,hpena@example.org,Smartwatch Pro,Electrónica,0.06394527137580533,3087.006314603008,6,2024,Medio
2024-06-17 13:00:00,1481,P008,640.5226555431358,489.7954210828574,App móvil,Sur,0.0064814735748227,636.3711248771577,146.57570379430035,María José,Carrera,María José Carrera,yuridia78@example.net,Mesa Pro,Hogar,0.2303305383672062,3608.796258096706,6,2024,Medio
2024-06-17 14:00:00,1861,P002,210.0340125441561,120.4155499050954,App móvil,Occidente,0.2120572831382122,165.4947704774252,45.0792205723298,Jacobo,Gil,Jacobo Gil,ilse44@example.net,Smartphone Pro,Electrónica,0.272390604502388,1310.4376122847225,6,2024,Bajo
2024-06-17 15:00:00,1389,P006,322.52736614733243,170.5131618706337,Web,Occidente,0.2377607431189472,245.84301989594587,75.32985802531218,Andrea,Toro,Andrea Toro,barrientosmariana@example.org,Cafetera Pro,Hogar,0.30641446748089846,4086.0035278751293,6,2024,Alto
2024-06-17 16:00:00,1592,P003,565.1714709593057,357.2991897482689,Web,Norte,0.1655308601588219,471.6181512341851,114.31896148591623,Ana María,Alonzo,Ana María Alonzo,rodrigocollado@example.org,Tablet Pro,Electrónica,0.24239728938920843,2093.857837986971,6,2024,Bajo
2024-06-17 17:00:00,1998,P012,267.19979023788096,187.8198349915391,App móvil,CDMX,0.1281674132940005,232.95348429039225,45.13364929885313,Silvano,Valdés,Silvano Valdés,amadorescalante@example.org,Pantalón Pro,Ropa,0.19374532832739683,1415.1287643674073,6,2024,Bajo
2024-06-17 18:00:00,1984,P012,358.8890357262488,198.3280299312174,Web,Sur,0.1814327723407678,293.77480301173057,95.44677308051315,Noemí,Collado,Noemí Collado,frazo@example.net,Pantalón Pro,Ropa,0.32489775195833226,2422.5661459602443,6,2024,Bajo
2024-06-17 19:00:00,1324,P014,664.5433988705527,434.5873247485641,App móvil,Norte,0.0815903220561542,610.3230889364129,175.73576418784876,Serafín,Angulo,Serafín Angulo,strejo@example.net,Tenis Pro,Ropa,0.2879389087083316,2707.2788524542584,6,2024,Medio
2024-06-17 20:00:00,1068,P010,1007.5003649941434,632.332062223189,App móvil,Sur,0.1565969489531345,849.7288817668912,217.3968195437021,Bianca,Olivas,Bianca Olivas,rodrigezestela@example.org,Aspiradora Pro,Hogar,0.2558425683868202,4648.302034128227,6,2024,Alto
2024-06-17 21:00:00,1659,P005,512.115638543409,392.8773703339969,App móvil,Norte,0.179743234826611,420.0663170663212,27.18894673232427,Francisco Javier,Valdivia,Francisco Javier Valdivia,israelburgos@example.org,Smartwatch Pro,Electrónica,0.0647253674662794,2244.840614022488,6,2024,Bajo
2024-06-17 22:00:00,1447,P012,874.5215645865806,549.960367438294,Web,Sur,0.0356701953702968,843.3272095222395,293.36684208394547,Marisol,Valdés,Marisol Valdés,bcandelaria@example.org,Pantalón Pro,Ropa,0.3478683466766633,2029.216523808288,6,2024,Bajo
2024-06-17 23:00:00,1527,P008,1058.1868454797457,698.5439702232832,Marketplace,CDMX,0.035017001374148,1021.132315257476,322.5883450341928,Samuel,Saucedo,Samuel Saucedo,julio-cesarlucero@example.net,Mesa Pro,Hogar,0.3159123849222742,7252.492779684781,6,2024,Alto
2024-06-18 00:00:00,1818,P010,298.7460813405863,234.98944295458304,Marketplace,CDMX,0.1790345444285767,245.26021276795188,10.270769813368844,Estela,Nevárez,Estela Nevárez,archuletajuan-carlos@example.com,Aspiradora Pro,Hogar,0.04187703214253643,2067.172108810426,6,2024,Bajo
2024-06-18 01:00:00,1616,P014,978.270765962484,577.08929098767,App móvil,CDMX,0.1079456235413739,872.6707181383662,295.5814271506962,Leonel,Rodríguez,Leonel Rodríguez,fjaimes@example.net,Tenis Pro,Ropa,0.3387090010092791,1840.6375059950146,6,2024,Bajo
2024-06-18 02:00:00,1164,P001,921.0125280806816,540.3555446864126,App móvil,CDMX,0.222300374615225,716.2710980630305,175.91555337661794,Pamela,Ocasio,Pamela Ocasio,mmedina@example.net,Laptop Pro,Electrónica,0.24559912280746207,1285.1219841205868,6,2024,Bajo
2024-06-18 03:00:00,1487,P005,460.47789264035526,340.69770353337015,Web,Occidente,0.0779847205392094,424.5676528683131,83.86994933494293,René,Olivera,René Olivera,fescamilla@example.net,Smartwatch Pro,Electrónica,0.19754201425457307,2011.6299445268996,6,2024,Bajo
2024-06-18 04:00:00,1712,P003,1187.9479534259972,692.8845378886948,Marketplace,Occidente,0.0106076843121611,1175.3465765567762,482.4620386680814,Clara,Parra,Clara Parra,hernandezsantiago@example.org,Tablet Pro,Electrónica,0.41048491422970135,1355.2103574176858,6,2024,Bajo
2024-06-18 05:00:00,1708,P004,351.95822715135057,263.8137246332796,Marketplace,Sur,0.1624690073078799,294.77592337222933,30.962198738949724,José,Ayala,José Ayala,maria-elenameraz@example.net,Audífonos Pro,Electrónica,0.10503638962349071,4016.5498918451744,6,2024,Alto
2024-06-18 06:00:00,1425,P002,343.0237559364499,181.34317303289765,Marketplace,Norte,0.1710598066506451,284.3461785693827,103.00300553648503,Cornelio,Aguirre,Cornelio Aguirre,nataliaresendez@example.com,Smartphone Pro,Electrónica,0.3622450846876829,3101.8997506360915,6,2024,Medio
2024-06-18 07:00:00,1696,P009,938.0980393511776,500.3612070626224,Web,Occidente,0.1383979022446775,808.2672386051296,307.9060315425072,Sara,Anaya,Sara Anaya,maximilianosaavedra@example.org,Lámpara Pro,Hogar,0.3809458268701788,1710.6372190707632,6,2024,Bajo
2024-06-18 08:00:00,1833,P003,549.8559157587468,423.6073546678838,Web,Norte,0.1708331614236495,455.9222913421842,32.31493667430044,Estela,Mata,Estela Mata,hmorales@example.net,Tablet Pro,Electrónica,0.07087816781050316,4444.795136867352,6,2024,Alto
2024-06-18 09:00:00,1264,P015,430.4142439981997,285.03911491198534,Web,Sur,0.1309385861185987,374.0564114437698,89.0172965317845,Elisa,Gastélum,Elisa Gastélum,cristalbernal@example.com,Chaqueta Pro,Ropa,0.23797826693625881,3684.382332674396,6,2024,Medio
2024-06-18 10:00:00,1874,P002,255.4622261399684,182.82008089524797,App móvil,Norte,0.1731582040247614,211.226845865404,28.406764970156047,Hernán,Alarcón,Hernán Alarcón,solorzanocelia@example.com,Smartphone Pro,Electrónica,0.13448463358799168,1821.4735310562833,6,2024,Bajo
2024-06-18 11:00:00,1611,P010,930.1322955747256,527.9306900340412,Web,CDMX,0.0109843516387986,919.9153953695298,391.9847053354887,Paola,Jaimes,Paola Jaimes,hector31@example.org,Aspiradora Pro,Hogar,0.42610951758017757,2158.5851738692563,6,2024,Bajo
2024-06-18 12:00:00,1341,P011,954.2700770564886,524.7362348267984,App móvil,CDMX,0.0920993425552553,866.3824303394331,341.6461955126347,Elvia,Zarate,Elvia Zarate,csanches@example.org,Playera Pro,Ropa,0.3943364772284034,2275.90093897288,6,2024,Bajo
2024-06-18 13:00:00,1831,P009,701.5486037146616,526.502600907805,App móvil,Occidente,0.0527042294884211,664.5740251072026,138.0714241993976,Federico,Mojica,Federico Mojica,lrincon@example.org,Lámpara Pro,Hogar,0.2077592848699214,2071.553200574818,6,2024,Bajo
2024-06-18 14:00:00,1725,P007,1150.9106551700788,699.2783776859754,App móvil,Sur,0.0248315346529068,1122.331777353823,423.0533996678479,Rodolfo,Vásquez,Rodolfo Vásquez,stejeda@example.com,Silla Pro,Hogar,0.3769414786288077,5656.59465925861,6,2024,Alto
2024-06-18 15:00:00,1277,P006,415.8877609860524,264.71662963570583,App móvil,Occidente,0.0585231590415179,391.5486954064448,126.832065770739,Esparta,Amaya,Esparta Amaya,berta52@example.org,Cafetera Pro,Hogar,0.3239241178905774,3605.4654502477842,6,2024,Medio
2024-06-18 16:00:00,1673,P001,302.5619023012377,153.81992028580112,Web,Occidente,0.047827654507947,288.0910761707069,134.2711558849058,Gregorio,Reséndez,Gregorio Reséndez,manuel25@example.com,Laptop Pro,Electrónica,0.46607190222492034,3325.9728276995834,6,2024,Medio
2024-06-18 17:00:00,1438,P005,829.0867842746312,510.52197724498967,Web,Occidente,0.2432828470903993,627.3841909112753,116.86221366628558,Ramón,Guajardo,Ramón Guajardo,vtoledo@example.com,Smartwatch Pro,Electrónica,0.18626898056921593,7900.9921360501985,6,2024,Alto
2024-06-18 18:00:00,1156,P012,922.1699369196604,674.2273439355702,Marketplace,Sur,0.0716364794296156,856.1089292029052,181.88158526733503,Mercedes,Casas,Mercedes Casas,grijalvacristobal@example.com,Pantalón Pro,Ropa,0.21245145221961295,2988.6358633184195,6,2024,Medio
2024-06-18 19:00:00,1421,P011,308.6418661345957,230.3649040655852,Marketplace,CDMX,0.0577397425367898,290.8209642479098,60.45606018232462,Paulina,Miranda,Paulina Miranda,minerva77@example.org,Playera Pro,Ropa,0.2078806812936256,4793.341887219661,6,2024,Alto
2024-06-18 20:00:00,1250,P014,138.10237890028023,98.00109903393276,App móvil,CDMX,0.2087186265672482,109.277840050544,11.276741016611268,Rosa,Badillo,Rosa Badillo,natividad14@example.com,Tenis Pro,Ropa,0.10319330077713346,2735.326740556048,6,2024,Medio
2024-06-18 21:00:00,1877,P015,982.0939595743278,694.982640363087,Marketplace,Occidente,0.1047790543172097,879.1910832394856,184.20844287639864,José Luis,Esparza,José Luis Esparza,bvalentin@example.com,Chaqueta Pro,Ropa,0.20952037206480803,2937.289867883162,6,2024,Medio
2024-06-18 22:00:00,1608,P011,1172.9772696929142,764.6307806698004,Marketplace,Norte,0.1053663621123272,1049.3849219449216,284.75414127512124,Ivonne,Villegas,Ivonne Villegas,bangulo@example.net,Playera Pro,Ropa,0.27135337598272347,2854.255740306706,6,2024,Medio
2024-06-18 23:00:00,1529,P003,791.373128983127,523.4923742074837,Marketplace,CDMX,0.1108976165950379,703.6117351415406,180.11936093405689,Modesto,Villegas,Modesto Villegas,suarezadan@example.com,Tablet Pro,Electrónica,0.2559925480745763,7255.350874042,6,2024,Alto
2024-06-19 00:00:00,1326,P001,369.5469351654783,267.10465338015393,App móvil,CDMX,0.1041336265301536,331.06467263359343,63.9600192534395,Antonia,Balderas,Antonia Balderas,marcospelayo@example.com,Laptop Pro,Electrónica,0.19319493905720164,6260.120575825038,6,2024,Alto
2024-06-19 01:00:00,1960,P004,1196.1734998357108,686.8315073836827,Marketplace,Sur,0.081641363739712,1098.5162640398191,411.6847566561364,Aida,Montenegro,Aida Montenegro,joaquin43@example.net,Audífonos Pro,Electrónica,0.3747643709362628,2633.9923600439274,6,2024,Medio
2024-06-19 02:00:00,1894,P013,1077.2566317071391,613.4493049900071,Web,CDMX,0.0715848606386974,1000.1413658542708,386.6920608642638,Tania,Puente,Tania Puente,adela24@example.net,Sudadera Pro,Ropa,0.38663740353741965,3233.0991118133707,6,2024,Medio
2024-06-19 03:00:00,1096,P002,640.387743222338,502.6899358763285,App móvil,CDMX,0.2204899191213603,499.1887015129343,-3.5012343633941896,Lucía,Ordóñez,Lucía Ordóñez,velasquezjuan@example.com,Smartphone Pro,Electrónica,-0.00701384937756543,2017.197864232729,6,2024,Bajo
2024-06-19 04:00:00,1512,P002,999.1194775681088,507.8593903417587,Web,Occidente,0.040426836533839,958.7282377706882,450.8688474289296,Cristina,Quintana,Cristina Quintana,babrego@example.org,Smartphone Pro,Electrónica,0.47027805134573486,2489.7762714805076,6,2024,Bajo
2024-06-19 05:00:00,1215,P003,988.1936017524118,535.4424645340157,App móvil,Occidente,0.0452655882307348,943.4624370832404,408.0199725492247,María Elena,Santiago,María Elena Santiago,ycamacho@example.net,Tablet Pro,Electrónica,0.43247081866940895,2375.8970037037907,6,2024,Bajo
2024-06-19 06:00:00,1131,P008,1125.0188151245245,754.9998206678692,Web,Sur,0.1429297751062606,964.2201288884644,209.22030822059529,Dulce María,Ávalos,Dulce María Ávalos,mateo11@example.com,Mesa Pro,Hogar,0.21698396657802685,4649.810384390766,6,2024,Alto
2024-06-19 07:00:00,1259,P008,1017.0624203394792,733.6584362269391,Marketplace,Sur,0.0859146449156837,929.6818636389268,196.02342741198777,Víctor,Zavala,Víctor Zavala,isabelabonilla@example.net,Mesa Pro,Hogar,0.210850006952615,3340.729016249377,6,2024,Medio
2024-06-19 08:00:00,1124,P012,790.2311213507392,522.6330427769124,App móvil,Norte,0.1053823412117568,706.9547156844063,184.321672907494,María Elena,Juárez,María Elena Juárez,fidel31@example.net,Pantalón Pro,Ropa,0.2607262796585935,3149.196877928274,6,2024,Medio
2024-06-19 09:00:00,1081,P015,750.6992767999835,455.313523941599,Web,CDMX,0.2016366519726707,599.3307879877297,144.01726404613066,Inés,Rivero,Inés Rivero,rquintanilla@example.org,Chaqueta Pro,Ropa,0.2402967892400001,5190.159312131797,6,2024,Alto
2024-06-19 10:00:00,1282,P007,587.4608815813535,466.0872547628584,App móvil,Occidente,0.2259077650942763,454.7489067429966,-11.338348019861826,Timoteo,Reyna,Timoteo Reyna,carranzamodesto@example.net,Silla Pro,Hogar,-0.024933205669628457,6423.193021007951,6,2024,Alto
2024-06-19 11:00:00,1682,P006,770.458485966371,547.9160252224307,Web,Occidente,0.1976384198891367,618.1862882098008,70.27026298737007,Serafín,Carvajal,Serafín Carvajal,camila17@example.org,Cafetera Pro,Hogar,0.11367166229271276,4000.248339865625,6,2024,Alto
2024-06-19 12:00:00,1058,P009,964.49907450994,722.8122462845416,Marketplace,CDMX,0.0587320658226878,907.8520513799008,185.0398050953592,Enrique,Montalvo,Enrique Montalvo,taniajaime@example.net,Lámpara Pro,Hogar,0.203821542082882,4351.948710562218,6,2024,Alto
2024-06-19 13:00:00,1543,P004,1164.3932702479362,596.2555919599462,App móvil,Sur,0.2449928224022625,879.1252765836938,282.8696846237476,Nayeli,Murillo,Nayeli Murillo,sanabriaraquel@example.org,Audífonos Pro,Electrónica,0.3217626567660384,4146.7779910625595,6,2024,Alto
2024-06-19 14:00:00,1160,P012,587.380461909438,335.2626899937935,App móvil,Occidente,0.0907941252040239,534.0497667084351,198.7870767146416,Pedro,Colunga,Pedro Colunga,mespino@example.net,Pantalón Pro,Ropa,0.3722257533035672,4579.747657568852,6,2024,Alto
2024-06-19 15:00:00,1283,P001,709.7011834370707,434.5154920975015,Web,Sur,0.0422667652911532,679.7044100898823,245.1889179923808,Omar,Alemán,Omar Alemán,claudiolovato@example.com,Laptop Pro,Electrónica,0.3607287437784281,3229.08511946606,6,2024,Medio
2024-06-19 16:00:00,1105,P008,561.526319317599,311.5238069490163,Web,Occidente,0.12487417636701,491.4061826844152,179.88237573539885,Paola,Ávila,Paola Ávila,esparta10@example.org,Mesa Pro,Hogar,0.36605639504320336,3525.2306685352796,6,2024,Medio
2024-06-19 17:00:00,1104,P007,818.7619141309146,427.2871014840852,Marketplace,Occidente,0.1813214424087368,670.3028228713589,243.01572138727371,Germán,Pérez,Germán Pérez,ariadna70@example.net,Silla Pro,Hogar,0.36254617032086117,2794.9712795105233,6,2024,Medio
2024-06-19 18:00:00,1438,P007,774.4085796704485,439.4981647175512,Web,Norte,0.0208177203270185,758.2871584400255,318.78899372247423,Ramón,Guajardo,Ramón Guajardo,vtoledo@example.com,Silla Pro,Hogar,0.420406689173397,7900.9921360501985,6,2024,Alto
2024-06-19 19:00:00,1227,P015,70.50885872266679,46.54224116101552,Web,Occidente,0.1585717286552619,59.328147109503874,12.785905948488356,Raúl,Pacheco,Raúl Pacheco,colladotania@example.org,Chaqueta Pro,Ropa,0.21551163438306942,2725.6881731692206,6,2024,Medio
2024-06-19 20:00:00,1699,P003,672.3357929657572,476.5002264596975,Web,CDMX,0.214519480856649,528.1066676973994,51.60644123770192,Octavio,Cadena,Octavio Cadena,eguzman@example.com,Tablet Pro,Electrónica,0.09771973049064393,5404.975221935016,6,2024,Alto
2024-06-19 21:00:00,1581,P004,151.75993005386613,111.11957336575595,Marketplace,CDMX,0.0654453706730219,141.827945178179,30.70837181242304,Pamela,Rubio,Pamela Rubio,raul85@example.com,Audífonos Pro,Electrónica,0.21651848494204717,2447.5022903502513,6,2024,Bajo
2024-06-19 22:00:00,1317,P010,80.3411607063691,41.2054425086868,Marketplace,CDMX,0.1732808030441768,66.4195798616682,25.214137352981403,Pedro,Villagómez,Pedro Villagómez,catalinaprieto@example.net,Aspiradora Pro,Hogar,0.3796190431420191,2690.385109818317,6,2024,Medio
2024-06-19 23:00:00,1463,P009,959.876736397403,603.1825592606931,App móvil,Sur,0.0999771574901101,863.9109887515068,260.7284294908137,Antonia,Rangel,Antonia Rangel,zverduzco@example.net,Lámpara Pro,Hogar,0.3018001077490739,1722.9041698386802,6,2024,Bajo
2024-06-20 00:00:00,1801,P015,347.4473414831956,186.462297686154,Marketplace,Occidente,0.1035337857848954,311.474802858543,125.01250517238904,Lourdes,Cornejo,Lourdes Cornejo,diazmartin@example.net,Chaqueta Pro,Ropa,0.40135671978950976,3225.1889829924257,6,2024,Medio
2024-06-20 01:00:00,1598,P006,441.75333888039415,278.0219325717321,Web,Sur,0.0702035078022282,410.740704907644,132.71877233591192,Raquel,Apodaca,Raquel Apodaca,salvadormatias@example.net,Cafetera Pro,Hogar,0.3231205740024088,2121.8538737125436,6,2024,Bajo
2024-06-20 02:00:00,1881,P015,123.69727574467616,77.95312695488701,App móvil,Norte,0.1560984491099738,104.38832284180342,26.435195886916404,Celia,Longoria,Celia Longoria,resendezserafin@example.com,Chaqueta Pro,Ropa,0.2532390133997837,1985.1612957758741,6,2024,Bajo
2024-06-20 03:00:00,1873,P015,256.4252995685032,166.5388740883665,Marketplace,Occidente,0.0902498132575386,233.28296416793737,66.74409007957087,Augusto,Quintanilla,Augusto Quintanilla,josefina64@example.org,Chaqueta Pro,Ropa,0.28610786183050496,1571.6563275057933,6,2024,Bajo
2024-06-20 04:00:00,1471,P005,930.4455409964612,714.4418530197435,Marketplace,CDMX,0.2077257508653945,737.168042353613,22.72618933386957,Claudia,Montero,Claudia Montero,jacobo73@example.net,Smartwatch Pro,Electrónica,0.030829048504747873,3035.412892109357,6,2024,Medio
2024-06-20 05:00:00,1055,P003,617.560454767514,457.9387708033009,Web,Norte,0.2407263557623827,468.8973770283706,10.95860622506973,Marcela,Tórrez,Marcela Tórrez,sara80@example.net,Tablet Pro,Electrónica,0.023371011999511953,1961.9523984243565,6,2024,Bajo
2024-06-20 06:00:00,1624,P009,1062.7687319326706,734.3904675205457,Web,Norte,0.2337719200102311,814.3232449419316,79.93277742138594,Daniela,Galarza,Daniela Galarza,carmenarias@example.com,Lámpara Pro,Hogar,0.09815853583681729,1990.7054347550386,6,2024,Bajo
2024-06-20 07:00:00,1012,P005,506.8284511868604,388.039112239002,Marketplace,Occidente,0.0407820932482471,486.1589260296933,98.1198137906913,Felipe,Dávila,Felipe Dávila,rojeda@example.net,Smartwatch Pro,Electrónica,0.20182662198965445,4775.680998313412,6,2024,Alto
2024-06-20 08:00:00,1439,P005,359.00584611740845,252.5751829784092,App móvil,CDMX,0.0035475749986876,357.73224595333966,105.15706297493048,Clara,Berríos,Clara Berríos,ana16@example.org,Smartwatch Pro,Electrónica,0.29395466627474925,2018.5716122399708,6,2024,Bajo
2024-06-20 09:00:00,1017,P014,449.7397866274486,335.3513899134483,Web,Sur,0.1096170852805394,400.440622082656,65.08923216920766,Frida,Viera,Frida Viera,zvergara@example.com,Tenis Pro,Ropa,0.16254402920134417,3416.3568581252566,6,2024,Medio
2024-06-20 10:00:00,1693,P004,869.6875625444401,581.9370741917194,Marketplace,Occidente,0.1822209269180466,711.2122887684955,129.27521457677608,Mateo,Pérez,Mateo Pérez,brunocenteno@example.net,Audífonos Pro,Electrónica,0.18176740843528374,6659.474216826729,6,2024,Alto
2024-06-20 11:00:00,1972,P014,688.2565231846589,452.5737279265122,Marketplace,CDMX,0.2443638170837402,520.0715320464719,67.49780411995971,Rubén,Gómez,Rubén Gómez,aldonzamunoz@example.org,Tenis Pro,Ropa,0.12978561594086316,5503.2820155901845,6,2024,Alto
2024-06-20 12:00:00,1112,P004,1089.819888685292,781.6506172973043,Web,Norte,0.1958555753930264,876.3725873120701,94.72197001476582,Virginia,Nevárez,Virginia Nevárez,santillanvicente@example.com,Audífonos Pro,Electrónica,0.10808413155104313,2815.59511981358,6,2024,Medio
2024-06-20 13:00:00,1228,P012,742.4940847972158,375.6328017013245,App móvil,Occidente,0.1451373304667599,634.7304754423877,259.0976737410632,Aurora,Tamez,Aurora Tamez,jose-manuelperea@example.com,Pantalón Pro,Ropa,0.4082010928504418,2760.865122697844,6,2024,Medio
2024-06-20 14:00:00,1170,P001,616.9709397537285,436.2683396231652,App móvil,Norte,0.0065882280573868,612.9061944978507,176.63785487468556,Mariano,Jaimes,Mariano Jaimes,sofia61@example.com,Laptop Pro,Electrónica,0.2881972093941775,6813.934447584347,6,2024,Alto
2024-06-20 15:00:00,1294,P007,953.6156324697428,744.159170804324,App móvil,CDMX,0.2063851728768386,756.8035053044191,12.644334500095056,Carlota,Nazario,Carlota Nazario,vpabon@example.com,Silla Pro,Hogar,0.016707552768282907,2543.239464879937,6,2024,Bajo
2024-06-20 16:00:00,1188,P009,1139.663928343462,813.928174763249,Web,Sur,0.0442862584823027,1089.192477029887,275.264302266638,Linda,del Río,Linda del Río,cesartirado@example.com,Lámpara Pro,Hogar,0.2527232863536248,6562.693375268802,6,2024,Alto
2024-06-20 17:00:00,1425,P003,459.2227979317161,234.68035407128716,Web,Sur,0.0139016285466976,452.83885317469424,218.1584991034071,Cornelio,Aguirre,Cornelio Aguirre,nataliaresendez@example.com,Tablet Pro,Electrónica,0.4817574675272991,3101.8997506360915,6,2024,Medio
2024-06-20 18:00:00,1976,P012,337.3576416902993,206.92360342506376,Web,Norte,0.2125897118385661,265.6388778568204,58.71527443175657,Yuridia,Fierro,Yuridia Fierro,andresdiaz@example.com,Pantalón Pro,Ropa,0.22103419087398857,1561.291056648909,6,2024,Bajo
2024-06-20 19:00:00,1078,P013,758.6500057382601,563.5816607532398,App móvil,Norte,0.1415627169680017,651.253449698162,87.67178894492213,Karina,Lucero,Karina Lucero,elisaperes@example.net,Sudadera Pro,Ropa,0.13462007607876103,4656.896979032513,6,2024,Alto
2024-06-20 20:00:00,1657,P015,623.7037443269631,491.2181947654454,App móvil,Norte,0.0321378994651123,603.659216095769,112.44102133032362,Oswaldo,Rolón,Oswaldo Rolón,natividad42@example.net,Chaqueta Pro,Ropa,0.18626572465429755,5562.838299769919,6,2024,Alto
2024-06-20 21:00:00,1918,P002,1187.563411094501,725.6594427317674,Web,Occidente,0.0966356657935202,1072.8024301913597,347.1429874595923,Judith,Espinal,Judith Espinal,oliviaguzman@example.net,Smartphone Pro,Electrónica,0.32358519862568835,4891.322251776049,6,2024,Alto
2024-06-20 22:00:00,1181,P003,581.7160517698933,437.658851372052,Web,CDMX,0.0213854168063908,569.2758115398261,131.6169601677741,Rodrigo,Luna,Rodrigo Luna,dhenriquez@example.com,Tablet Pro,Electrónica,0.23120068954232437,3954.839451895845,6,2024,Alto
2024-06-20 23:00:00,1498,P001,135.48128406439776,102.84966336020578,Web,Norte,0.1595027017319505,113.87165322201248,11.021989861806688,Frida,Montero,Frida Montero,quinonescaridad@example.org,Laptop Pro,Electrónica,0.09679309599832903,4051.6719228087136,6,2024,Alto
2024-06-21 00:00:00,1797,P006,1173.9744198942813,630.4077336860369,App móvil,Norte,0.0706068165856687,1091.083823352539,460.6760896665021,Lilia,Zaragoza,Lilia Zaragoza,rodolfoecheverria@example.net,Cafetera Pro,Hogar,0.42221878815048064,1324.433402991374,6,2024,Bajo
2024-06-21 01:00:00,1761,P011,1020.1249874325712,768.9054784108898,Marketplace,Norte,0.2165235328413436,799.2439212139394,30.33844280304959,Renato,Ybarra,Renato Ybarra,jterrazas@example.org,Playera Pro,Ropa,0.03795892842947088,2030.2168851596498,6,2024,Bajo
2024-06-21 02:00:00,1865,P011,254.98766555165784,152.29774995910668,Marketplace,Sur,0.0894490072049229,232.1792720185611,79.88152205945443,Benjamín,Cadena,Benjamín Cadena,rojaspascual@example.org,Playera Pro,Ropa,0.34405104885102944,1324.7824194315165,6,2024,Bajo
2024-06-21 03:00:00,1825,P007,1090.2960410797998,739.1894423124925,App móvil,Norte,0.1236584657549794,955.4717054211436,216.28226310865125,Adela,Barrientos,Adela Barrientos,ulloagloria@example.net,Silla Pro,Hogar,0.22636176653009357,2048.711188883154,6,2024,Bajo
2024-06-21 04:00:00,1707,P011,441.7668439450063,292.3121003147025,Web,CDMX,0.0158808493764937,434.7512112367866,142.43911092208413,Teodoro,Maestas,Teodoro Maestas,vanesareyes@example.com,Playera Pro,Ropa,0.3276336149055715,1323.261282292514,6,2024,Bajo
2024-06-21 05:00:00,1834,P011,483.6787822146112,338.05091671367944,Web,Sur,0.0688981541609924,450.3542069131878,112.30329019950835,Abril,Irizarry,Abril Irizarry,gracielacaban@example.com,Playera Pro,Ropa,0.24936658407002826,3411.1911437616855,6,2024,Medio
2024-06-21 06:00:00,1070,P002,1092.3502047164832,788.8291162716802,Web,CDMX,0.1691918179226493,907.5334877723232,118.704371500643,Elisa,Ozuna,Elisa Ozuna,german14@example.com,Smartphone Pro,Electrónica,0.13079888852588864,4500.352015817625,6,2024,Alto
2024-06-21 07:00:00,1247,P008,659.6328997906127,417.06235296081,Web,Sur,0.18406569194441,538.2171136613558,121.1547607005458,Soledad,Salcido,Soledad Salcido,wvalle@example.net,Mesa Pro,Hogar,0.2251038802470631,4497.214164938955,6,2024,Alto
2024-06-21 08:00:00,1145,P014,208.4273688082976,159.7581706074926,App móvil,Sur,0.0607054637528084,195.77468872601224,36.016518118519656,Ariadna,Zamora,Ariadna Zamora,preciadoirene@example.net,Tenis Pro,Ropa,0.1839692268336331,2972.624694614772,6,2024,Medio
2024-06-21 09:00:00,1617,P006,474.4145832430746,352.4186485118538,Marketplace,Occidente,0.1259550246801769,414.6596827020573,62.24103419020349,Pamela,Ontiveros,Pamela Ontiveros,jose-eduardoolivarez@example.com,Cafetera Pro,Hogar,0.15010148511333601,3254.616228512034,6,2024,Medio
2024-06-21 10:00:00,1774,P014,880.4120632080628,647.6542930036014,Marketplace,Sur,0.2043827763011262,700.4710014405962,52.81670843699476,Elsa,Irizarry,Elsa Irizarry,benitezaida@example.net,Tenis Pro,Ropa,0.0754017058927084,1417.231627165197,6,2024,Bajo
2024-06-21 11:00:00,1295,P004,250.31181627821925,159.5672879316088,App móvil,Sur,0.0949775402223888,226.53781567951543,66.97052774790666,Judith,Mojica,Judith Mojica,miriamsalinas@example.com,Audífonos Pro,Electrónica,0.2956262624278602,4050.2238618801343,6,2024,Alto
2024-06-21 12:00:00,1581,P005,728.7658770173126,372.5974896400419,Web,CDMX,0.0334428168391973,704.3938932735656,331.7964036335237,Pamela,Rubio,Pamela Rubio,raul85@example.com,Smartwatch Pro,Electrónica,0.47103816032752555,2447.5022903502513,6,2024,Bajo
2024-06-21 13:00:00,1469,P008,849.5652528860794,550.2438079540759,Marketplace,CDMX,0.1079675974031173,757.8397336947976,207.59592574072167,Marisol,Villalobos,Marisol Villalobos,jaimealvarado@example.com,Mesa Pro,Hogar,0.27393117107835113,1375.701263250332,6,2024,Bajo
